NOM_IRIS;NE_ID;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee
Ouest;933238;2024-01-09;Inf30min;National;25.0;4838216.0;25.0;41.885714285714286
Ouest;933238;2024-01-12;Inf30min;National;68.0;4838216.0;68.0;41.885714285714286
Ouest;933238;2024-01-13;Inf30min;National;28.0;4838216.0;28.0;41.885714285714286
Ouest;933238;2024-01-17;Inf30min;National;36.0;4838216.0;36.0;41.885714285714286
Ouest;933238;2024-01-27;Inf30min;National;27.0;4838216.0;27.0;41.885714285714286
Cronenbourg Est Centre-Ouest;924803;2023-11-27;Inf30min;National;28.0;4838216.0;28.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-11-29;Inf30min;National;21.0;4838216.0;21.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-03;Inf30min;National;159.0;4838216.0;159.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-04;Inf30min;National;26.0;4838216.0;26.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-05;Inf30min;National;59.0;4838216.0;59.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-06;Inf30min;National;43.0;4838216.0;43.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-07;Inf30min;National;21.0;4838216.0;21.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-08;Inf30min;National;50.0;4838216.0;50.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-10;Inf30min;Etranger;27.0;4838216.0;108.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-10;Inf30min;National;81.0;4838216.0;108.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-12;Inf30min;National;29.0;4838216.0;29.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-15;Inf30min;National;37.0;4838216.0;37.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-16;Inf30min;National;21.0;4838216.0;21.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-17;Inf30min;National;102.0;4838216.0;102.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-18;Inf30min;National;23.0;4838216.0;23.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-20;Inf30min;National;33.0;4838216.0;33.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-22;Inf30min;National;75.0;4838216.0;75.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-23;Inf30min;National;102.0;4838216.0;102.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-24;Inf30min;National;140.0;4838216.0;140.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-25;Inf30min;National;26.0;4838216.0;26.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-26;Inf30min;National;44.0;4838216.0;44.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-27;Inf30min;National;21.0;4838216.0;21.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-28;Inf30min;Etranger;59.0;4838216.0;81.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-28;Inf30min;National;22.0;4838216.0;81.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-29;Inf30min;National;52.0;4838216.0;52.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-30;Inf30min;National;36.0;4838216.0;36.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2023-12-31;Inf30min;National;39.0;4838216.0;39.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-03;Inf30min;National;23.0;4838216.0;23.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-05;Inf30min;National;48.0;4838216.0;48.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-12;Inf30min;National;40.0;4838216.0;40.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-14;Inf30min;National;20.0;4838216.0;20.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-18;Inf30min;National;25.0;4838216.0;25.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-25;Inf30min;National;23.0;4838216.0;23.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-26;Inf30min;National;51.0;4838216.0;51.0;52.17142857142857
Cronenbourg Est Centre-Ouest;924803;2024-01-27;Inf30min;National;31.0;4838216.0;31.0;52.17142857142857
Cronenbourg Est Nord-Est;918472;2023-12-05;Inf30min;National;20.0;4838216.0;20.0;20.0
Gare Nord-Ouest;936485;2023-11-27;Inf30min;National;90.0;4838216.0;90.0;58.96296296296296
Gare Nord-Ouest;936485;2023-11-28;Inf30min;National;35.0;4838216.0;35.0;58.96296296296296
Gare Nord-Ouest;936485;2023-11-29;Inf30min;National;98.0;4838216.0;98.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-01;Inf30min;National;52.0;4838216.0;52.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-02;Inf30min;Etranger;21.0;4838216.0;71.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-02;Inf30min;National;50.0;4838216.0;71.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-03;Inf30min;National;108.0;4838216.0;108.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-04;Inf30min;National;28.0;4838216.0;28.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-07;Inf30min;National;28.0;4838216.0;28.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-08;Inf30min;National;89.0;4838216.0;89.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-09;Inf30min;Etranger;25.0;4838216.0;73.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-09;Inf30min;National;48.0;4838216.0;73.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-10;Inf30min;Etranger;25.0;4838216.0;138.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-10;Inf30min;National;113.0;4838216.0;138.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-11;Inf30min;National;28.0;4838216.0;28.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-12;Inf30min;National;75.0;4838216.0;75.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-15;Inf30min;National;63.0;4838216.0;63.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-16;Inf30min;National;75.0;4838216.0;75.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-17;Inf30min;National;195.0;4838216.0;195.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-18;Inf30min;National;21.0;4838216.0;21.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-19;Inf30min;National;29.0;4838216.0;29.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-20;Inf30min;National;42.0;4838216.0;42.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-22;Inf30min;National;107.0;4838216.0;107.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-23;Inf30min;National;167.0;4838216.0;167.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-24;Inf30min;National;38.0;4838216.0;38.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-27;Inf30min;National;38.0;4838216.0;38.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-28;Inf30min;National;24.0;4838216.0;24.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-29;Inf30min;National;57.0;4838216.0;57.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-30;Inf30min;Etranger;22.0;4838216.0;58.0;58.96296296296296
Gare Nord-Ouest;936485;2023-12-30;Inf30min;National;36.0;4838216.0;58.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-01;Inf30min;Etranger;34.0;4838216.0;78.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-01;Inf30min;National;44.0;4838216.0;78.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-03;Inf30min;National;27.0;4838216.0;27.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-04;Inf30min;National;50.0;4838216.0;50.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-05;Inf30min;National;57.0;4838216.0;57.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-06;Inf30min;National;42.0;4838216.0;42.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-07;Inf30min;National;42.0;4838216.0;42.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-08;Inf30min;Etranger;21.0;4838216.0;21.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-10;Inf30min;Etranger;33.0;4838216.0;56.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-10;Inf30min;National;23.0;4838216.0;56.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-11;Inf30min;National;28.0;4838216.0;28.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-12;Inf30min;National;57.0;4838216.0;57.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-13;Inf30min;National;34.0;4838216.0;34.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-14;Inf30min;National;25.0;4838216.0;25.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-16;Inf30min;National;44.0;4838216.0;44.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-18;Inf30min;National;23.0;4838216.0;23.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-20;Inf30min;National;34.0;4838216.0;34.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-21;Inf30min;National;56.0;4838216.0;56.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-22;Inf30min;National;33.0;4838216.0;33.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-23;Inf30min;National;30.0;4838216.0;30.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-25;30min3h;National;22.0;4838216.0;22.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-26;Inf30min;National;51.0;4838216.0;51.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-27;Inf30min;National;27.0;4838216.0;27.0;58.96296296296296
Gare Nord-Ouest;936485;2024-01-28;Inf30min;National;46.0;4838216.0;46.0;58.96296296296296
Hautepierre Sud Est;924337;2023-12-01;Inf30min;National;27.0;4838216.0;27.0;28.0
Hautepierre Sud Est;924337;2023-12-17;Inf30min;National;35.0;4838216.0;35.0;28.0
Hautepierre Sud Est;924337;2023-12-19;Inf30min;National;26.0;4838216.0;26.0;28.0
Hautepierre Sud Est;924337;2023-12-29;Inf30min;National;33.0;4838216.0;33.0;28.0
Hautepierre Sud Est;924337;2023-12-30;Inf30min;National;26.0;4838216.0;26.0;28.0
Hautepierre Sud Est;924337;2024-01-07;Inf30min;National;21.0;4838216.0;21.0;28.0
Cronenbourg Ouest Sud;913460;2023-12-03;Inf30min;National;24.0;4838216.0;24.0;31.5
Cronenbourg Ouest Sud;913460;2023-12-23;Inf30min;National;39.0;4838216.0;39.0;31.5
Hautepierre Sud-Ouest;943605;2023-12-02;Inf30min;National;29.0;4838216.0;29.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2023-12-03;Inf30min;National;66.0;4838216.0;66.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2023-12-06;Inf30min;National;23.0;4838216.0;23.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2023-12-12;Inf30min;National;20.0;4838216.0;20.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2023-12-23;Inf30min;National;74.0;4838216.0;74.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2023-12-24;Inf30min;National;38.0;4838216.0;38.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2023-12-25;Inf30min;National;36.0;4838216.0;36.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2023-12-30;Inf30min;National;30.0;4838216.0;30.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2024-01-02;Inf30min;National;24.0;4838216.0;24.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2024-01-12;Inf30min;National;28.0;4838216.0;28.0;36.09090909090909
Hautepierre Sud-Ouest;943605;2024-01-20;Inf30min;National;29.0;4838216.0;29.0;36.09090909090909
Nord;928189;2023-11-30;Inf30min;National;27.0;4838216.0;27.0;35.148148148148145
Nord;928189;2023-12-03;Inf30min;National;21.0;4838216.0;21.0;35.148148148148145
Nord;928189;2023-12-10;Inf30min;National;47.0;4838216.0;47.0;35.148148148148145
Nord;928189;2023-12-12;Inf30min;National;23.0;4838216.0;23.0;35.148148148148145
Nord;928189;2023-12-14;Inf30min;National;69.0;4838216.0;69.0;35.148148148148145
Nord;928189;2023-12-16;Inf30min;National;27.0;4838216.0;27.0;35.148148148148145
Nord;928189;2023-12-17;Inf30min;National;78.0;4838216.0;78.0;35.148148148148145
Nord;928189;2023-12-18;Inf30min;National;24.0;4838216.0;24.0;35.148148148148145
Nord;928189;2023-12-19;Inf30min;National;37.0;4838216.0;37.0;35.148148148148145
Nord;928189;2023-12-20;Inf30min;National;24.0;4838216.0;24.0;35.148148148148145
Nord;928189;2023-12-21;Inf30min;National;21.0;4838216.0;21.0;35.148148148148145
Nord;928189;2023-12-22;Inf30min;National;42.0;4838216.0;42.0;35.148148148148145
Nord;928189;2023-12-23;Inf30min;National;35.0;4838216.0;35.0;35.148148148148145
Nord;928189;2023-12-24;Inf30min;Etranger;38.0;4838216.0;64.0;35.148148148148145
Nord;928189;2023-12-24;Inf30min;National;26.0;4838216.0;64.0;35.148148148148145
Nord;928189;2023-12-25;Inf30min;National;27.0;4838216.0;27.0;35.148148148148145
Nord;928189;2023-12-26;Inf30min;National;51.0;4838216.0;51.0;35.148148148148145
Nord;928189;2023-12-27;Inf30min;National;22.0;4838216.0;22.0;35.148148148148145
Nord;928189;2024-01-05;Inf30min;National;22.0;4838216.0;22.0;35.148148148148145
Nord;928189;2024-01-06;Inf30min;National;44.0;4838216.0;44.0;35.148148148148145
Nord;928189;2024-01-07;Inf30min;National;28.0;4838216.0;28.0;35.148148148148145
Nord;928189;2024-01-08;Inf30min;National;33.0;4838216.0;33.0;35.148148148148145
Nord;928189;2024-01-09;Inf30min;National;21.0;4838216.0;21.0;35.148148148148145
Nord;928189;2024-01-19;Inf30min;National;26.0;4838216.0;26.0;35.148148148148145
Nord;928189;2024-01-21;Inf30min;National;24.0;4838216.0;24.0;35.148148148148145
Nord;928189;2024-01-22;Inf30min;National;25.0;4838216.0;25.0;35.148148148148145
Nord;928189;2024-01-26;Inf30min;National;23.0;4838216.0;23.0;35.148148148148145
Wolfisheim;911328;2023-12-03;Inf30min;National;30.0;4838216.0;30.0;29.615384615384617
Wolfisheim;911328;2023-12-05;Inf30min;National;20.0;4838216.0;20.0;29.615384615384617
Wolfisheim;911328;2023-12-07;Inf30min;National;32.0;4838216.0;32.0;29.615384615384617
Wolfisheim;911328;2023-12-08;Inf30min;National;37.0;4838216.0;37.0;29.615384615384617
Wolfisheim;911328;2023-12-14;Inf30min;National;25.0;4838216.0;25.0;29.615384615384617
Wolfisheim;911328;2023-12-15;Inf30min;National;27.0;4838216.0;27.0;29.615384615384617
Wolfisheim;911328;2023-12-17;Inf30min;National;29.0;4838216.0;29.0;29.615384615384617
Wolfisheim;911328;2023-12-21;Inf30min;National;27.0;4838216.0;27.0;29.615384615384617
Wolfisheim;911328;2023-12-22;Inf30min;National;24.0;4838216.0;24.0;29.615384615384617
Wolfisheim;911328;2023-12-23;Inf30min;National;35.0;4838216.0;35.0;29.615384615384617
Wolfisheim;911328;2023-12-25;Inf30min;National;45.0;4838216.0;45.0;29.615384615384617
Wolfisheim;911328;2023-12-27;Inf30min;National;29.0;4838216.0;29.0;29.615384615384617
Wolfisheim;911328;2023-12-29;Inf30min;National;25.0;4838216.0;25.0;29.615384615384617
Oberhausbergen;922805;2023-11-28;Inf30min;National;50.0;4838216.0;50.0;53.854166666666664
Oberhausbergen;922805;2023-11-30;Inf30min;National;58.0;4838216.0;58.0;53.854166666666664
Oberhausbergen;922805;2023-12-01;Inf30min;National;65.0;4838216.0;65.0;53.854166666666664
Oberhausbergen;922805;2023-12-03;Inf30min;National;113.0;4838216.0;113.0;53.854166666666664
Oberhausbergen;922805;2023-12-04;Inf30min;National;50.0;4838216.0;50.0;53.854166666666664
Oberhausbergen;922805;2023-12-05;Inf30min;National;32.0;4838216.0;32.0;53.854166666666664
Oberhausbergen;922805;2023-12-06;Inf30min;National;35.0;4838216.0;35.0;53.854166666666664
Oberhausbergen;922805;2023-12-07;Inf30min;National;43.0;4838216.0;43.0;53.854166666666664
Oberhausbergen;922805;2023-12-08;Inf30min;National;74.0;4838216.0;74.0;53.854166666666664
Oberhausbergen;922805;2023-12-09;Inf30min;National;37.0;4838216.0;37.0;53.854166666666664
Oberhausbergen;922805;2023-12-10;Inf30min;National;91.0;4838216.0;91.0;53.854166666666664
Oberhausbergen;922805;2023-12-11;Inf30min;National;29.0;4838216.0;29.0;53.854166666666664
Oberhausbergen;922805;2023-12-12;Inf30min;National;23.0;4838216.0;23.0;53.854166666666664
Oberhausbergen;922805;2023-12-13;Inf30min;National;44.0;4838216.0;44.0;53.854166666666664
Oberhausbergen;922805;2023-12-15;Inf30min;Etranger;30.0;4838216.0;101.0;53.854166666666664
Oberhausbergen;922805;2023-12-15;Inf30min;National;71.0;4838216.0;101.0;53.854166666666664
Oberhausbergen;922805;2023-12-17;Inf30min;National;119.0;4838216.0;119.0;53.854166666666664
Oberhausbergen;922805;2023-12-18;Inf30min;National;39.0;4838216.0;39.0;53.854166666666664
Oberhausbergen;922805;2023-12-20;Inf30min;National;42.0;4838216.0;42.0;53.854166666666664
Oberhausbergen;922805;2023-12-21;Inf30min;National;27.0;4838216.0;27.0;53.854166666666664
Oberhausbergen;922805;2023-12-22;Inf30min;National;98.0;4838216.0;98.0;53.854166666666664
Oberhausbergen;922805;2023-12-23;Inf30min;National;99.0;4838216.0;99.0;53.854166666666664
Oberhausbergen;922805;2023-12-24;Inf30min;National;52.0;4838216.0;52.0;53.854166666666664
Oberhausbergen;922805;2023-12-25;Inf30min;National;28.0;4838216.0;28.0;53.854166666666664
Oberhausbergen;922805;2023-12-26;Inf30min;Etranger;40.0;4838216.0;85.0;53.854166666666664
Oberhausbergen;922805;2023-12-26;Inf30min;National;45.0;4838216.0;85.0;53.854166666666664
Oberhausbergen;922805;2023-12-27;Inf30min;National;55.0;4838216.0;55.0;53.854166666666664
Oberhausbergen;922805;2023-12-28;Inf30min;National;60.0;4838216.0;60.0;53.854166666666664
Oberhausbergen;922805;2023-12-29;Inf30min;National;101.0;4838216.0;101.0;53.854166666666664
Oberhausbergen;922805;2023-12-30;Inf30min;National;66.0;4838216.0;66.0;53.854166666666664
Oberhausbergen;922805;2023-12-31;Inf30min;National;40.0;4838216.0;40.0;53.854166666666664
Oberhausbergen;922805;2024-01-01;Inf30min;National;71.0;4838216.0;71.0;53.854166666666664
Oberhausbergen;922805;2024-01-02;Inf30min;National;50.0;4838216.0;50.0;53.854166666666664
Oberhausbergen;922805;2024-01-05;Inf30min;National;38.0;4838216.0;38.0;53.854166666666664
Oberhausbergen;922805;2024-01-06;Inf30min;National;36.0;4838216.0;36.0;53.854166666666664
Oberhausbergen;922805;2024-01-07;Inf30min;National;33.0;4838216.0;33.0;53.854166666666664
Oberhausbergen;922805;2024-01-09;Inf30min;National;25.0;4838216.0;25.0;53.854166666666664
Oberhausbergen;922805;2024-01-10;Inf30min;National;51.0;4838216.0;51.0;53.854166666666664
Oberhausbergen;922805;2024-01-11;Inf30min;National;29.0;4838216.0;29.0;53.854166666666664
Oberhausbergen;922805;2024-01-12;Inf30min;National;30.0;4838216.0;30.0;53.854166666666664
Oberhausbergen;922805;2024-01-14;Inf30min;National;38.0;4838216.0;38.0;53.854166666666664
Oberhausbergen;922805;2024-01-16;Inf30min;National;26.0;4838216.0;26.0;53.854166666666664
Oberhausbergen;922805;2024-01-17;Inf30min;National;46.0;4838216.0;46.0;53.854166666666664
Oberhausbergen;922805;2024-01-18;Inf30min;National;30.0;4838216.0;30.0;53.854166666666664
Oberhausbergen;922805;2024-01-19;Inf30min;National;46.0;4838216.0;46.0;53.854166666666664
Oberhausbergen;922805;2024-01-21;Inf30min;National;22.0;4838216.0;22.0;53.854166666666664
Oberhausbergen;922805;2024-01-25;Inf30min;National;27.0;4838216.0;27.0;53.854166666666664
Oberhausbergen;922805;2024-01-27;Inf30min;National;45.0;4838216.0;45.0;53.854166666666664
Oberschaeffolsheim;932200;2023-12-26;Inf30min;National;25.0;4838216.0;25.0;23.666666666666668
Oberschaeffolsheim;932200;2023-12-27;Inf30min;National;20.0;4838216.0;20.0;23.666666666666668
Oberschaeffolsheim;932200;2023-12-28;Sup3h;National;26.0;4838216.0;26.0;23.666666666666668
Ittenheim;921756;2023-12-03;Inf30min;National;24.0;4838216.0;24.0;29.5
Ittenheim;921756;2023-12-17;Inf30min;National;26.0;4838216.0;26.0;29.5
Ittenheim;921756;2023-12-23;Inf30min;National;27.0;4838216.0;27.0;29.5
Ittenheim;921756;2023-12-27;Inf30min;National;28.0;4838216.0;28.0;29.5
Ittenheim;921756;2023-12-29;Inf30min;National;51.0;4838216.0;51.0;29.5
Ittenheim;921756;2024-01-26;Inf30min;National;21.0;4838216.0;21.0;29.5
Stutzheim-Offenheim;930398;2023-12-26;Inf30min;National;28.0;4838216.0;28.0;28.0
Kuttolsheim;903796;2023-11-27;Inf30min;National;50.0;4838216.0;50.0;42.73809523809524
Kuttolsheim;903796;2023-11-28;Inf30min;National;32.0;4838216.0;32.0;42.73809523809524
Kuttolsheim;903796;2023-12-02;Inf30min;National;25.0;4838216.0;25.0;42.73809523809524
Kuttolsheim;903796;2023-12-03;Inf30min;National;126.0;4838216.0;126.0;42.73809523809524
Kuttolsheim;903796;2023-12-05;Inf30min;National;28.0;4838216.0;28.0;42.73809523809524
Kuttolsheim;903796;2023-12-06;Inf30min;National;41.0;4838216.0;41.0;42.73809523809524
Kuttolsheim;903796;2023-12-07;Inf30min;National;20.0;4838216.0;20.0;42.73809523809524
Kuttolsheim;903796;2023-12-09;Inf30min;National;24.0;4838216.0;24.0;42.73809523809524
Kuttolsheim;903796;2023-12-10;Inf30min;National;87.0;4838216.0;87.0;42.73809523809524
Kuttolsheim;903796;2023-12-11;Inf30min;Etranger;25.0;4838216.0;25.0;42.73809523809524
Kuttolsheim;903796;2023-12-12;Inf30min;National;25.0;4838216.0;25.0;42.73809523809524
Kuttolsheim;903796;2023-12-13;Inf30min;National;55.0;4838216.0;55.0;42.73809523809524
Kuttolsheim;903796;2023-12-14;Inf30min;National;49.0;4838216.0;49.0;42.73809523809524
Kuttolsheim;903796;2023-12-16;Inf30min;National;29.0;4838216.0;29.0;42.73809523809524
Kuttolsheim;903796;2023-12-17;Inf30min;National;30.0;4838216.0;30.0;42.73809523809524
Kuttolsheim;903796;2023-12-18;Inf30min;Etranger;23.0;4838216.0;23.0;42.73809523809524
Kuttolsheim;903796;2023-12-19;Inf30min;Etranger;26.0;4838216.0;26.0;42.73809523809524
Kuttolsheim;903796;2023-12-21;Inf30min;National;34.0;4838216.0;34.0;42.73809523809524
Kuttolsheim;903796;2023-12-22;Inf30min;National;43.0;4838216.0;43.0;42.73809523809524
Kuttolsheim;903796;2023-12-23;Inf30min;National;109.0;4838216.0;109.0;42.73809523809524
Kuttolsheim;903796;2023-12-24;Inf30min;National;36.0;4838216.0;36.0;42.73809523809524
Kuttolsheim;903796;2023-12-25;Inf30min;National;26.0;4838216.0;26.0;42.73809523809524
Kuttolsheim;903796;2023-12-26;Inf30min;National;82.0;4838216.0;82.0;42.73809523809524
Kuttolsheim;903796;2023-12-27;Inf30min;National;46.0;4838216.0;46.0;42.73809523809524
Kuttolsheim;903796;2023-12-28;Inf30min;National;47.0;4838216.0;47.0;42.73809523809524
Kuttolsheim;903796;2023-12-29;Inf30min;National;69.0;4838216.0;69.0;42.73809523809524
Kuttolsheim;903796;2023-12-30;Inf30min;National;44.0;4838216.0;44.0;42.73809523809524
Kuttolsheim;903796;2024-01-01;Inf30min;National;92.0;4838216.0;92.0;42.73809523809524
Kuttolsheim;903796;2024-01-02;Inf30min;National;32.0;4838216.0;32.0;42.73809523809524
Kuttolsheim;903796;2024-01-03;Inf30min;National;77.0;4838216.0;77.0;42.73809523809524
Kuttolsheim;903796;2024-01-05;Inf30min;National;31.0;4838216.0;31.0;42.73809523809524
Kuttolsheim;903796;2024-01-06;Inf30min;National;27.0;4838216.0;27.0;42.73809523809524
Kuttolsheim;903796;2024-01-11;Inf30min;National;49.0;4838216.0;49.0;42.73809523809524
Kuttolsheim;903796;2024-01-12;Inf30min;Etranger;21.0;4838216.0;21.0;42.73809523809524
Kuttolsheim;903796;2024-01-13;Inf30min;National;29.0;4838216.0;29.0;42.73809523809524
Kuttolsheim;903796;2024-01-16;Inf30min;National;40.0;4838216.0;40.0;42.73809523809524
Kuttolsheim;903796;2024-01-20;Inf30min;National;25.0;4838216.0;25.0;42.73809523809524
Kuttolsheim;903796;2024-01-21;Inf30min;National;27.0;4838216.0;27.0;42.73809523809524
Kuttolsheim;903796;2024-01-22;Inf30min;National;23.0;4838216.0;23.0;42.73809523809524
Kuttolsheim;903796;2024-01-23;Inf30min;National;41.0;4838216.0;41.0;42.73809523809524
Kuttolsheim;903796;2024-01-24;Inf30min;National;25.0;4838216.0;25.0;42.73809523809524
Kuttolsheim;903796;2024-01-26;Inf30min;National;25.0;4838216.0;25.0;42.73809523809524
Ergersheim;938338;2023-12-10;Inf30min;National;37.0;4838216.0;37.0;37.0
Ergersheim;938338;2023-12-23;Inf30min;National;37.0;4838216.0;37.0;37.0
Avolsheim;902248;2023-12-03;Inf30min;National;25.0;4838216.0;25.0;39.714285714285715
Avolsheim;902248;2023-12-10;Inf30min;National;78.0;4838216.0;78.0;39.714285714285715
Avolsheim;902248;2023-12-23;Inf30min;National;64.0;4838216.0;64.0;39.714285714285715
Avolsheim;902248;2023-12-27;Inf30min;National;26.0;4838216.0;26.0;39.714285714285715
Avolsheim;902248;2023-12-29;Inf30min;National;26.0;4838216.0;26.0;39.714285714285715
Avolsheim;902248;2024-01-01;Inf30min;National;36.0;4838216.0;36.0;39.714285714285715
Avolsheim;902248;2024-01-17;Inf30min;National;23.0;4838216.0;23.0;39.714285714285715
Duppigheim;922392;2023-11-29;Inf30min;National;49.0;4838216.0;49.0;29.4
Duppigheim;922392;2023-11-30;Inf30min;National;25.0;4838216.0;25.0;29.4
Duppigheim;922392;2023-12-10;Inf30min;National;20.0;4838216.0;20.0;29.4
Duppigheim;922392;2023-12-21;Inf30min;National;28.0;4838216.0;28.0;29.4
Duppigheim;922392;2024-01-03;Inf30min;National;25.0;4838216.0;25.0;29.4
Breuschwickersheim;904226;2023-11-27;Inf30min;National;42.0;4838216.0;42.0;49.04761904761905
Breuschwickersheim;904226;2023-11-29;Inf30min;National;37.0;4838216.0;37.0;49.04761904761905
Breuschwickersheim;904226;2023-11-30;Inf30min;National;92.0;4838216.0;92.0;49.04761904761905
Breuschwickersheim;904226;2023-12-01;Inf30min;National;72.0;4838216.0;72.0;49.04761904761905
Breuschwickersheim;904226;2023-12-03;Inf30min;National;39.0;4838216.0;39.0;49.04761904761905
Breuschwickersheim;904226;2023-12-04;Inf30min;National;30.0;4838216.0;30.0;49.04761904761905
Breuschwickersheim;904226;2023-12-05;Inf30min;National;27.0;4838216.0;27.0;49.04761904761905
Breuschwickersheim;904226;2023-12-06;Inf30min;National;38.0;4838216.0;38.0;49.04761904761905
Breuschwickersheim;904226;2023-12-07;Inf30min;National;23.0;4838216.0;23.0;49.04761904761905
